param,term,coefficient,transform
Q,x1^0 x2^0 x3^2 x4^1,-0.0444503411894251,log(Q)
Q,x1^0 x2^0 x3^3 x4^0,-0.391981815408494,log(Q)
Q,x1^0 x2^1 x3^0 x4^2,0.372338705863837,log(Q)
Q,x1^0 x2^1 x3^1 x4^1,0.837810232488273,log(Q)
Q,x1^0 x2^1 x3^2 x4^0,-0.207985489585527,log(Q)
Q,x1^0 x2^2 x3^0 x4^1,0.198254295228007,log(Q)
Q,x1^0 x2^2 x3^1 x4^0,-0.00500423764591562,log(Q)
Q,x1^0 x2^3 x3^0 x4^0,0.303271850585436,log(Q)
Q,x1^1 x2^0 x3^0 x4^2,0.10869547423818,log(Q)
Q,x1^1 x2^0 x3^1 x4^1,-0.766710165359587,log(Q)
Q,x1^1 x2^0 x3^2 x4^0,0.193875940747991,log(Q)
Q,x1^1 x2^1 x3^0 x4^1,-0.0172060955204459,log(Q)
Q,x1^1 x2^1 x3^1 x4^0,-0.0562022620491904,log(Q)
Q,x1^1 x2^2 x3^0 x4^0,-0.16757871360317,log(Q)
Q,x1^2 x2^0 x3^0 x4^1,-0.115220782477939,log(Q)
Q,x1^2 x2^0 x3^1 x4^0,0.0739260059242071,log(Q)
Q,x1^2 x2^1 x3^0 x4^0,-0.234477333800809,log(Q)
Q,x1^3 x2^0 x3^0 x4^0,0.122250537956528,log(Q)
Q,x1^0 x2^0 x3^0 x4^4,-0.296668343718921,log(Q)
Q,x1^0 x2^0 x3^1 x4^3,2.51503228406841,log(Q)
Q,x1^0 x2^0 x3^2 x4^2,-0.734876013575832,log(Q)
Q,x1^0 x2^0 x3^3 x4^1,-3.04546372254788,log(Q)
Q,x1^0 x2^0 x3^4 x4^0,4.74253291483448,log(Q)
Q,x1^0 x2^1 x3^0 x4^3,0.126409613712057,log(Q)
Q,x1^0 x2^1 x3^1 x4^2,-0.95294265866858,log(Q)
Q,x1^0 x2^1 x3^2 x4^1,-3.06896531786384,log(Q)
Q,x1^0 x2^1 x3^3 x4^0,0.957271665706111,log(Q)
Q,x1^0 x2^2 x3^0 x4^2,-0.203653803079848,log(Q)
Q,x1^0 x2^2 x3^1 x4^1,-0.806010589885209,log(Q)
Q,x1^0 x2^2 x3^2 x4^0,0.124753995978142,log(Q)
Q,x1^0 x2^3 x3^0 x4^1,-0.135511526861041,log(Q)
Q,x1^0 x2^3 x3^1 x4^0,-0.0296195853955189,log(Q)
Q,x1^0 x2^4 x3^0 x4^0,-0.131355822746299,log(Q)
Q,x1^1 x2^0 x3^0 x4^3,0.191513958001178,log(Q)
Q,x1^1 x2^0 x3^1 x4^2,-0.0857974370422183,log(Q)
Q,x1^1 x2^0 x3^2 x4^1,1.97819783877426,log(Q)
Q,x1^1 x2^0 x3^3 x4^0,-0.237781751161213,log(Q)
Q,x1^1 x2^1 x3^0 x4^2,-0.0757414523756869,log(Q)
Q,x1^1 x2^1 x3^1 x4^1,0.0367344613167167,log(Q)
Q,x1^1 x2^1 x3^2 x4^0,0.0957627062205251,log(Q)
